DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20190801,664,87,898,9,509,13.129857350037941,48.239609512545556,447.6305331374165
20231110,552,1,851,20,730,41.05421564495627,72.4217117084905,616.5240726465532
20190911,25,88,981,17,690,51.33658666856788,101.81295681310893,536.8504565183232
20240706,878,69,866,13,262,15.618307042667078,19.752956311700103,226.6287366456328
20220417,707,23,750,5,919,117.53015348189986,97.53416168599631,703.9356848321038
20210926,831,8,89,6,338,34.24339441878832,34.12099666287926,269.6356089183324
20180302,867,50,405,16,716,37.021412648758606,93.60931344005907,585.3692739111823
20210227,647,29,402,19,822,44.6725228679156,109.55586710097764,667.7716100311068
20241228,918,48,786,10,284,21.39708323280805,15.597930898843439,247.0049858683485
20170415,58,73,150,7,680,88.93446965105925,91.14259192116435,499.9229384277764
20231024,893,11,298,5,592,80.64141739573965,45.200428797778386,466.15815380648195
20210219,550,98,553,20,876,114.76747970460309,121.81070770062031,639.4218125947766
20200608,935,72,482,1,860,101.18937413196491,67.12213001944782,691.6884958485873
20180418,262,4,404,8,332,41.625551790380015,17.465985319284183,272.9084628903358
20200421,729,59,773,12,355,11.230153277644666,33.981458561084004,309.7883881612713
20210722,756,28,645,7,392,15.510262296997583,32.56142672821585,343.92831097478654
20240501,407,85,818,18,742,101.25285873565353,106.86825420827599,533.8788870560704
20181117,98,11,553,5,165,13.967942151639955,17.61292429486604,133.41913355349402
20150927,383,1,824,13,123,9.134295991739181,7.353869671475324,106.5118343367855
20231206,903,46,800,7,122,7.610839450608556,13.102605847791718,101.28655470159973
20220122,725,53,410,4,579,41.95039987643869,43.2120200270905,493.8375800964708
20250209,897,100,754,12,625,74.23079106290456,83.33426701220097,467.4349419248945
20150917,934,44,488,12,600,46.36847556151468,41.41923888125518,512.2122855572302
20180411,579,85,947,9,476,41.51049159869745,23.9434291775734,410.5460792237292
20161107,558,24,132,12,163,18.744959211710356,12.222114647868095,132.03292614042155
20150108,115,64,679,20,164,3.80350915722908,24.34219939712291,135.85429144564802
20190108,881,34,970,6,379,33.10940027399047,44.064203050349036,301.8263966756605
20160617,836,91,159,14,960,130.7474338058895,64.82180112440055,764.4307650697099
20190724,270,3,738,10,832,93.73225805683575,102.1579778642119,636.1097640789524
20161116,537,64,9,2,218,25.43003110138305,12.272203723941221,180.29776517467573
20190302,821,2,666,15,812,107.11624849018256,78.1826619303864,626.701089579431
20220226,350,81,695,10,398,37.645482871265,58.52146326554558,301.83305386318943
20160129,623,16,249,1,405,40.77837066844071,30.489717033272004,333.7319122982873
20160219,493,63,680,19,955,76.54007645854485,52.24986610268416,826.210057438771
20241219,910,75,221,9,292,5.991681419335217,41.85700829266563,244.15131028799914
20201128,721,30,500,8,312,9.624379514043326,26.128651817172717,276.24696866878395
20240320,41,38,696,17,951,77.45578447652561,97.2752473302491,776.2689681932253
20240324,775,53,760,17,983,60.50638174201805,89.42818396904698,833.065434288935
20240427,119,50,620,4,126,6.486567982487445,14.970364447881664,104.54306756963089
20230718,436,19,104,3,355,37.76004329360115,19.944320583226922,297.2956361231719
20181006,81,40,658,8,428,32.898780232239424,57.66740133783068,337.4338184299299
20230923,807,86,447,7,504,36.05692481698445,35.02257759853851,432.92049758447706
20220926,518,14,184,14,135,4.248540096883872,7.162330459683584,123.58912944343254
20181115,560,22,688,17,932,117.76332824438053,84.8025523601737,729.4341193954458
20170610,637,43,567,14,670,77.27619093175325,36.87260443956791,555.8512046286788
20150730,256,50,137,13,516,45.15043698066793,41.12768621450881,429.72187680482324
20190409,222,35,215,17,657,94.90919824137265,33.55814691166537,528.532654846962
20220609,624,39,251,7,287,36.38452778571412,19.564940582739254,231.05053163154662
20200409,689,48,869,7,482,62.51587481602171,62.939381542947146,356.5447436410311
20151209,799,48,516,13,944,72.59053761387192,138.90532511035323,732.5041372757748
20160326,985,15,372,5,288,21.959491203699432,40.938816407440996,225.1016923888596
20230413,197,70,662,5,893,25.14085478470128,97.00099321383841,770.8581520014603
20200117,625,64,789,8,919,76.4826271648576,103.55204206790441,738.965330767238
20220716,526,95,382,11,606,62.812860950407384,61.41508061770712,481.7720584318855
20181119,261,33,30,5,616,36.84134276656172,46.28979626684607,532.8688609665923
20200309,563,47,463,7,339,15.05407194509436,20.446298262682916,303.4996297922227
20250410,893,6,576,13,855,68.79803345488423,111.53998233338409,674.6619842117317
20181201,446,52,461,5,529,51.716199966306206,58.54988242390593,418.73391760978785
20191214,225,83,433,17,301,21.636347910817367,35.93285219666566,243.43079989251697
20160330,200,96,881,1,668,66.94326829100335,77.32814018971928,523.7285915192774
20241025,849,82,903,9,251,13.27665266324411,36.072044949095776,201.6513023876601
20240122,114,45,788,17,601,86.4025529746906,36.98862280372939,477.60882422158
20160310,711,60,20,14,431,40.40832308753523,51.383629063885685,339.2080478485791
20180305,174,55,663,20,661,15.802918624565176,96.20414065476746,548.9929407206673
20231204,84,93,758,8,164,14.076062700894365,14.055159812155305,135.86877748695034
20230707,886,49,283,10,492,14.780344445672643,35.23817478239512,441.98148077193224
20190409,558,93,194,16,645,57.787169629597074,70.73662661394495,516.476203756458
20190312,574,19,76,17,820,69.80899924668972,50.09825819039038,700.0927425629199
20200917,300,26,407,17,717,84.18398985678486,58.999569984619995,573.8164401585951
20241203,2,69,769,3,566,57.63238127320441,49.695646227115105,458.67197249968046
20160429,701,34,753,13,646,88.36397410035498,34.30714323742956,523.3288826622155
20220308,447,84,898,18,315,43.843702429836405,39.31670744511671,231.83959012504687
20221121,493,44,507,11,138,12.076216395345805,16.583462630027174,109.34032097462702
20180407,685,8,314,13,250,10.15763589598962,34.931559842604315,204.91080426140607
20220817,726,30,106,11,890,34.75062060353428,64.74747917688522,790.5019002195805
20160304,447,33,674,11,198,20.71743215025207,15.627230657719668,161.65533719202827
20220923,650,31,425,17,599,18.506383160721096,55.06936779758868,525.4242490416902
20230811,140,63,106,3,911,60.44511794097314,97.98596393309796,752.5689181259289
20160621,300,98,133,5,907,43.16620362366401,127.33634915115651,736.4974472251795
20160603,738,54,374,12,896,86.25606739651727,91.54741502833134,718.1965175751513
20240708,683,2,543,12,506,71.67059965938982,40.80044434159514,393.528955999015
20160521,754,36,685,17,386,15.900739407960646,48.06713989835805,322.0321206936813
20231103,8,25,50,7,829,91.24740731508032,112.29894879212246,625.4536438927972
20250122,530,26,262,3,784,46.898031651604846,49.53195152229119,687.5700168261039
20160409,426,91,853,7,190,23.30083466843599,18.162541859182756,148.53662347238125
20210330,994,40,18,14,691,28.964813708339435,46.97083797906427,615.0643483125963
20210418,611,16,544,6,109,4.081039693791359,15.183657519701711,89.73530278650694
20190921,379,97,913,20,799,108.9818382291087,76.13885336052687,613.8793084103645
20170511,939,20,187,14,833,66.40353774275135,58.498396933961374,708.0980653232873
20190929,829,52,778,5,689,68.77394547137133,38.1154848557642,582.1105696728645
20250722,705,81,77,17,358,9.558896731293228,43.214450670691086,305.2266525980157
20230405,614,80,759,18,188,15.597347462983222,17.612836990173307,154.78981554684347
20231221,336,51,335,16,331,32.709069721827994,32.87524759759768,265.4156826805743
20231008,449,88,635,8,981,63.055758349471525,73.9692916132684,843.9749500372601
20180810,154,14,665,2,665,86.94950064077757,34.05482144142231,543.9956779178001
20241202,287,49,588,1,991,90.9054995053184,96.58716988111644,803.5073306135652
20170423,109,31,809,4,666,40.003003283413285,91.76368947161214,534.2333072449746
20230315,621,78,125,3,944,81.57239983242422,95.99974312292753,766.4278570446482
20160903,640,2,447,20,648,82.03365242165233,33.607572605319376,532.3587749730283
20181118,534,87,638,7,599,68.94170492883477,81.46934020074015,448.5889548704251
20220309,394,52,485,8,314,31.595703242214103,39.30923207207665,243.09506468570925
20210921,396,96,452,17,332,16.380092164067563,47.88124311344579,267.73866472248665
20220711,253,12,778,14,169,17.39395933651629,11.780187599907807,139.8258530635759
20171213,477,83,717,6,278,23.89702683827394,26.926631820386675,227.17634134133937
20201009,607,67,671,5,693,35.33594403316118,36.3108409329281,621.3532150339107
20200627,536,64,288,18,219,18.78023212665412,29.022817863247916,171.19695001009796
20150808,141,22,415,16,127,12.622127311190829,14.61515895108644,99.76271373772273
20201130,962,29,291,11,486,51.74274636785166,60.54298529064887,373.71426834149946
20240611,861,82,547,8,152,4.181048349704178,18.73048357897369,129.08846807132213
20190423,17,34,100,10,649,32.60799843836905,52.02376533144559,564.3682362301854
20230714,349,71,97,10,701,79.89238861587398,55.89492208228457,565.2126893018415
20211018,515,69,333,4,970,105.66357085490213,83.0789179233669,781.257511221731
20250407,80,43,81,20,344,14.802025895732564,28.977811499027432,300.22016260524003
20221006,529,61,32,11,312,13.770796447880915,28.264895147841095,269.964308404278
20200725,628,66,490,13,538,50.046607400996656,52.77436405457251,435.1790285444308
20180210,781,43,671,4,949,46.44542376622154,65.52558221603466,837.0289940177438
20200308,719,55,381,19,464,21.66609670242655,48.97586512187395,393.3580381756995
20190228,540,51,468,13,482,63.235784502499534,64.18535471969746,354.578860777803
20170827,624,12,75,17,663,81.27262078833556,73.14725083751166,508.58012837415276
20211007,247,78,265,18,540,28.34025216237251,74.63438827383925,437.02535956378824
20210203,15,48,247,17,687,70.31449986854783,37.52760035794984,579.1578997735023
20151220,356,29,978,20,267,18.497553071827355,30.84849881810434,217.6539481100683
20250705,860,79,216,14,521,69.39685956134646,46.23966393467871,405.3634765039748
20221112,234,26,899,3,936,121.7584516458878,74.9983730052029,739.2431753489093
20160526,17,27,347,10,728,67.27680136757041,84.52493461903147,576.1982640133981
20171127,617,57,188,13,729,26.14224832163591,88.81518165308964,614.0425700252745
20211111,14,82,962,11,461,50.088896309515555,41.83953518653867,369.07156850394574
20151215,545,90,928,2,463,43.52156319366277,34.14486679525305,385.3335700110842
20161026,355,91,481,2,756,83.14983844920157,91.7672180813343,581.0829434694641
20250804,930,52,831,2,832,27.148141658287738,120.98713653306912,683.8647218086431
20240709,716,75,176,1,283,20.43368350585403,40.67698145870337,221.8893350354426
20180327,152,72,988,7,391,38.94705900041082,30.395094622304203,321.65784637728495
20250708,71,19,28,5,359,26.322049205197946,19.783985454076415,312.89396534072563
20160927,124,97,115,2,790,43.15761732363256,71.60758192411588,675.2348007522515
20221117,550,2,146,3,294,16.954718438198693,17.10162233215489,259.9436592296464
20160904,493,35,466,12,935,97.43374485386106,68.02969752520535,769.5365576209335
20240314,226,96,678,11,827,52.729506916425336,75.68320673460967,698.587286348965
20181215,147,42,161,14,649,29.89973811877053,53.30132685347282,565.7989350277567
20180909,125,33,130,3,786,58.42129426367175,99.20446382954209,628.3742419067862
20180116,800,14,914,20,997,120.57599289652448,70.75106380822568,805.6729432952499
20160527,858,21,247,3,283,11.841139452694776,15.948074732802231,255.210785814503
20160511,131,15,585,2,460,19.496453762594683,68.01363283907435,372.48991339833094
20161116,833,85,771,1,181,4.152782928004223,20.643385951222594,156.20383112077317
20250401,216,75,636,14,182,4.551967788300232,19.848360443028945,157.59967176867082
20150426,416,83,641,10,738,67.75500621091268,74.19172755094087,596.0532662381464
20170730,51,3,90,10,848,83.02483157795884,91.98534967511114,672.98981874693
20211207,751,47,237,15,521,60.809298225833786,67.96640165202433,392.22430012214187
20221223,793,93,454,1,210,13.272007836604473,31.336846016718997,165.39114614667653
20231002,174,72,455,15,685,29.557672375449403,73.9027618001539,581.5395658243967
20210428,44,96,414,6,989,84.49747122696493,109.7396079489746,794.7629208240605
20190601,605,82,830,14,743,80.2430418991049,61.55203125959323,601.2049268413018
20180212,879,79,801,13,272,10.163135867882295,31.583627361363966,230.25323677075374
20211023,502,100,798,6,239,31.312532544722078,31.477017019502046,176.21045043577587
20200716,427,65,698,12,206,20.749602148634125,18.843320801769043,166.40707704959684
20180208,228,20,971,18,640,53.28483078354006,49.625876711904155,537.0892925045558
20170413,123,31,336,20,535,75.77005394020713,54.419246403360034,404.8106996564328
20200614,904,79,2,14,345,16.916540177906157,19.598111679121534,308.4853481429723
20170702,366,15,336,13,775,115.35995673071561,49.154849325264365,610.48519394402
20160916,250,57,678,5,588,27.95254827424632,50.41915213322257,509.6282995925311
20230309,357,33,378,16,758,18.767001180636502,53.47589923199898,685.7570995873646
20161212,310,50,766,1,929,65.02155988551854,57.72222058102272,806.2562195334588
20250811,779,23,937,13,195,9.20173113185986,10.668692906000654,175.12957596213948
20250710,822,76,646,1,533,47.94272743455725,31.626299321979847,453.4309732434629
20170318,257,56,371,14,876,34.33842212373468,123.82154240667734,717.840035469588
20170723,605,72,660,20,183,21.803348793024448,25.550918754665208,135.64573245231034
20180725,37,43,565,4,981,102.49469224811908,127.67587172421771,750.8294360276632
20220718,144,19,323,12,559,48.61498208649693,46.66589340693856,463.7191245065645
20220929,521,86,39,10,902,121.33265013509343,49.9867120369546,730.680637827952
20160626,508,86,568,6,715,98.55094854902165,65.27089601326126,551.1781554377171
20250607,584,51,192,13,762,60.693844202518186,98.07507147255212,603.2310843249297
20170919,282,28,242,19,734,43.51497873189929,76.80931817287264,613.6757030952281
20170701,227,27,624,17,169,20.30407662157234,22.24552008110311,126.45040329732456
20221020,200,98,607,6,123,17.05802911483811,10.635338214251037,95.30663267091086
20180209,14,54,406,2,724,59.250056166923635,76.57164591758415,588.1782979154922
20180923,178,22,442,6,691,50.42769309890343,66.02761707313299,574.5446898279636
20220303,442,62,580,4,188,13.43098236382628,19.73284547021795,154.83617216595576
20210418,878,24,430,3,583,82.9177477128365,61.853905828442755,438.22834645872075
20240731,842,76,189,13,341,49.07734572465643,27.615396111489154,264.3072581638544
20170714,713,49,128,7,936,100.85079382799607,100.77376588994056,734.3754402820634
20220221,962,99,595,19,758,87.17404275419466,48.85912631585457,621.9668309299508
20211105,286,38,62,10,237,31.418675828279476,13.34263574646805,192.23868842525246
20160227,703,88,639,10,912,57.64050806107182,59.83939016948961,794.5201017694386
20170607,640,68,759,3,744,47.69162769180407,64.05934132883027,632.2490309793657
20181117,98,17,220,15,590,29.420755826163237,74.04659939163133,486.53264478220547
20160415,646,18,890,2,520,62.75607234838386,56.296267789673585,400.94765986194255
20180123,326,41,554,4,470,65.93158704748686,27.892102621865757,376.17631033064737
20180621,378,100,467,11,259,11.245785962910052,30.759186120998233,216.99502791609171
20180824,461,100,126,9,792,48.498425709056946,79.95232842151971,663.5492458694233
20181128,170,76,817,3,559,83.03252299706476,82.87654279374385,393.0909342091914
20161120,456,89,711,3,508,63.0550051024185,42.40492218709841,402.54007271048306
20231225,203,30,497,5,171,22.2649220002685,14.046557566251222,134.68852043348028
20170707,541,40,919,3,514,48.59662818258458,43.25202279164844,422.151349025767
20150217,175,44,385,16,450,53.57773729305821,49.82812771485103,346.59413499209074
20151124,812,91,188,11,780,101.00678919332768,108.80603408281169,570.1871767238606
20200124,277,8,90,11,792,34.11773161664067,93.29040840711295,664.5918599762464
20170930,107,14,268,8,275,28.340151343763782,27.15155887877015,219.50828977746608
20250720,491,33,903,13,803,84.21795641795374,51.78285276886858,666.9991908131776
20230201,639,53,225,20,435,42.075358769167174,24.527640645199362,368.39700058563346
20170125,583,51,894,4,514,34.38688254277081,62.79853402577378,416.8145834314554
20190807,76,20,925,11,602,32.9762369225002,47.30995387180912,521.7138092056907
20160719,751,3,411,2,444,26.450206306618163,48.590103891064594,368.95968980231726
20250128,759,100,812,1,133,8.655022176634262,8.780346267793485,115.56463155557225
20180605,80,3,930,5,728,61.90516095563158,65.94390810776386,600.1509309366046
20180127,784,14,228,5,184,17.85390943518729,22.967014962544717,143.179075602268
20191008,950,67,271,1,373,52.192170900593624,48.37639844034905,272.43143065905736
20211028,508,68,497,7,224,30.737757047285506,30.384841333916704,162.8774016187978
20200128,184,85,825,8,806,87.01449809003226,61.179518566191675,657.805983343776
20210709,981,96,81,12,977,122.9847990850388,91.66191809640672,762.3532828185545
20180225,37,68,60,12,452,11.061036111602496,54.984609742867875,385.95435414552963
20150914,903,60,785,9,212,20.54286200050624,19.066280120033305,172.39085787946044
20250402,618,76,387,16,206,10.38695296157466,16.71582024411564,178.8972267943097
20210428,279,30,794,20,947,46.81333719898091,70.77566651294354,829.4109962880756
20201023,212,47,536,1,885,23.694636065281763,57.67792130668159,803.6274426280366
20160927,6,33,419,3,848,51.65792225633013,106.91835570929592,689.4237220343739
20230606,149,95,850,12,475,47.429849674569965,52.30202760863953,375.2681227167905
20211201,438,97,833,1,426,54.658725241048515,49.695989007832374,321.6452857511191
20220720,736,35,331,13,276,40.14182752961025,24.727323305019738,211.13084916537002
20170421,701,64,880,13,574,22.448902894669256,77.67868622764736,473.87241087768336
20160929,711,30,409,7,703,15.415783741757977,94.1003526129795,593.4838636452625
20240322,580,90,905,14,911,104.07752847091125,96.4604045970829,710.4620669320059
20220326,852,49,462,7,305,31.65453380612756,18.274166546160398,255.07129964771204
20210609,586,64,12,10,390,31.92588927775012,41.89415116838627,316.1799595538636
20190226,478,65,770,13,657,92.5059599567325,36.62278328798956,527.871256755278
20180416,644,58,810,14,733,95.8876753019803,57.73441361519051,579.3779110828292
20200315,616,20,993,19,829,42.80693765951696,51.55974281050743,734.6333195299756
20200504,423,80,279,12,158,21.11767151405346,16.707180585668684,120.17514790027786
20231014,693,3,81,6,294,16.790910774407475,21.11052864152005,256.09856058407246
20190619,135,86,614,18,101,13.041725563980652,14.56144289314212,73.39683154287724
20240721,622,89,940,4,963,103.06910712224862,76.39142457715339,783.539468300598
20150531,686,27,117,13,257,8.132836257935253,13.059008570762117,235.80815517130264
20160131,78,55,644,4,451,44.42781429800577,49.25233585351476,357.31984984847946
20240418,970,9,830,20,808,18.692469212512258,51.83794050476276,737.469590282725
20190516,913,52,578,12,434,33.540735045282204,54.59437164586832,345.86489330884945
20250603,787,73,498,8,524,31.767919831480086,61.25335620201495,430.97872396650496
20220307,33,72,491,15,216,21.446626339653935,17.375183161820413,177.17819049852565
20240906,898,26,592,17,272,11.550204485363803,27.764182044897908,232.68561346973829
20240216,27,71,594,9,635,90.73385995568916,43.503496434561995,500.76264360974886
20231213,7,53,320,4,600,80.66719397176844,55.98284295824097,463.3499630699906
20200402,515,82,313,8,865,96.7612264913648,73.78248881065024,694.456284697985
20201225,761,99,102,10,879,123.95088266382697,119.07532899279799,635.973788343375
20250514,142,35,144,6,208,19.030866958980315,16.27952157355804,172.68961146746165
20200906,230,90,46,1,186,18.235689824781428,20.000529876836872,147.7637802983817
20240803,332,19,904,18,394,56.561304852995974,35.1135657900702,302.3251293569338
20181030,70,61,783,10,488,18.34937278161469,34.7786122727088,434.8720149456765
20160509,37,57,872,5,617,16.08188142756798,53.93063416411152,546.9874844083205
20250224,613,63,269,9,112,2.635054286780992,13.205339241975057,96.15960647124395
20210806,433,25,283,3,929,126.11915756556324,72.67877219198529,730.2020702424514
20250803,175,10,538,1,716,46.6865659905647,41.045191711624845,628.2682422978105
20210210,861,29,917,10,829,94.65446767451542,57.92362204729944,676.4219102781851
20191210,391,27,362,5,496,68.5673728217332,58.50704440686133,368.92558277140546
20160925,50,24,31,8,819,105.29855725729816,52.35849915535905,661.3429435873428
20250322,918,81,363,3,102,3.8181858452483763,10.275973654552795,87.90584050019883
20190605,323,54,36,10,338,40.508927230553645,42.177727993862376,255.31334477558397
20210819,575,37,663,14,794,83.94094195522366,67.01336493211643,643.0456931126599
20150806,994,91,137,19,513,55.335388238182475,62.30107391294823,395.3635378488693
20160115,917,20,844,20,377,23.67408140991565,46.79708836839364,306.5288302216907
20231105,949,13,160,2,877,94.65764640477117,103.88490605070146,678.4574475445274
20160419,726,18,518,8,857,95.1510227087462,75.65699891967279,686.191978371581
20230529,479,38,354,17,974,49.22943401414476,85.96710938703727,838.803456598818
20200313,825,19,383,2,312,32.611841701434145,17.848621559041913,261.53953673952395
20220828,253,83,47,11,363,23.544128987459402,24.849867222580812,314.6060037899598
20170129,970,13,762,2,866,75.10475652003456,49.278511105337365,741.6167323746281
20190922,777,62,678,18,383,36.95745487215922,47.686469079994616,298.35607604784616
20220412,576,83,710,1,123,17.16767281951241,17.51319834005485,88.31912884043274
20200521,68,16,475,17,874,114.06614873965401,95.31771399946624,664.6161372608798
20210912,984,58,685,15,141,13.022401321090884,17.549106856612365,110.42849182229675
20191202,663,15,206,10,423,62.82346049072071,51.29470257321165,308.88183693606766
20230618,579,98,564,20,816,33.92308747221535,93.60740079153007,688.4695117362546
20240818,191,8,829,4,366,29.753532510074997,34.39156407881339,301.85490341111165
20200805,594,82,667,18,605,68.66071719650922,74.70195295535113,461.63732984813964
20200208,604,70,447,18,595,65.16905061787706,85.41163492260691,444.41931445951604
20200129,457,53,231,13,444,43.82254717404002,28.409035109084027,371.76841771687594
20170110,110,19,738,7,677,13.933348916933333,49.581286188092456,613.4853648949742
20171211,906,1,443,18,395,25.39112341958509,47.55043171118105,322.0584448692339
20200529,880,75,663,20,969,59.3400757535543,64.45518204493371,845.204742201512
20190428,88,94,265,16,775,100.63339682689033,40.367241496232126,633.9993616768775
20170716,600,100,568,15,929,78.67034541485863,51.3369679771185,798.9926866080228
20180731,170,65,267,5,993,113.05642260982273,122.8436118931658,757.0999654970115
20240605,606,57,144,1,443,61.301968872094434,31.00975713320579,350.6882739946998
20231020,412,78,905,14,974,94.04937899685311,135.0537341683182,744.8968868348287
20190702,195,4,841,20,680,91.79997001556416,67.0870610676188,521.1129689168171
20160729,495,97,694,11,140,20.089663335809092,14.577527074996205,105.33280958919471
20170822,847,61,497,12,792,54.46687048877732,63.65757217608433,673.8755573351384
20241218,627,78,126,20,606,28.303409774784875,55.320212563464054,522.3763776617511
20221106,76,56,487,12,991,106.05881131486933,87.00971210119694,797.9314765839338
20160117,938,43,102,18,997,76.19372906071833,97.6946081694482,823.1116627698334
20201228,663,51,244,5,300,25.483897654982098,30.45537311437581,244.0607292306421
20180807,28,31,422,10,442,53.94422106190048,44.31104959139892,343.74472934670064
20230808,489,74,750,9,139,7.312812764868692,19.979633373371897,111.70755386175941
20180423,133,84,3,4,437,46.389432776000746,31.53769499803228,359.072872225967
20240109,351,38,791,16,833,39.27338374013274,81.49514109382703,712.2314751660402
20150924,771,11,916,14,893,119.87306371050022,78.52845693086407,694.5984793586357
20150110,207,20,883,6,994,79.57869076360751,58.67784592118325,855.7434633152093
20180412,898,15,940,1,888,49.72822774409663,126.83860563943632,711.433166616467
20150211,863,56,95,4,580,46.83859863744158,41.870784897890275,491.2906164646681
20160629,161,24,77,2,895,74.91314384100498,88.06608489799386,732.0207712610012
20161219,707,38,855,11,788,26.7007001811123,92.06373649044225,669.2355633284454
20210315,63,78,44,14,879,66.05733740032036,91.03881975463084,721.9038428450488
20170720,819,3,737,13,315,43.11969486150645,44.75041342962015,227.1298917088734
20180522,830,77,311,8,741,84.17398474737298,80.67481518995584,576.1512000626713
20170908,227,47,185,1,769,17.951470259175245,73.34794459400504,677.7005851468198
20150823,704,22,268,19,786,105.33242027322385,69.7619599890274,610.9056197377488
20211020,236,75,266,16,326,36.56486593254835,42.10132197650759,247.33381209094406
20190308,915,95,897,5,878,125.31747782654709,68.39049992153514,684.2920222519178
20230324,38,10,141,12,923,115.00911834871937,112.8998016667543,695.0910799845263
20190827,574,11,794,16,143,11.34188951154081,14.731975107276877,116.92613538118232
20230903,233,18,869,8,830,122.26596663233494,106.05528478018816,601.6787485874769
20231016,891,92,109,13,140,7.557283815711864,12.825281540952618,119.61743464333551
20150527,903,80,408,1,495,55.509694055343786,35.98054327961922,403.509762665037
20190108,933,72,987,15,891,90.8516709091757,81.33716912356768,718.8111599672566
20170503,687,78,220,13,669,47.13291695259687,88.24119814337563,533.6258849040275
20160923,588,17,778,8,842,91.21297633372261,55.34229312340124,695.4447305428762
20200620,126,75,602,12,219,22.707189080782772,23.671386075780017,172.6214248434372
20170924,836,11,954,20,659,21.041353513341967,93.57208648075125,544.3865600059067
20210524,21,93,832,14,256,13.324521698961853,17.508289630683656,225.1671886703545
20180208,538,42,586,7,844,17.943505773451246,113.74687969823918,712.3096145283096
20220510,406,47,458,12,963,130.47668840238063,49.0129104590807,783.5104011385387
20241226,548,96,834,5,681,17.597236686824594,51.588083286215365,611.8146800269601
20230324,518,16,11,19,376,12.752564773604869,29.74151805398388,333.5059171724113
20181213,386,65,508,2,565,63.31349493565681,59.290339540869994,442.3961655234732
20160112,140,42,691,6,660,93.5356313849274,63.84653590049136,502.61783271458125
20150602,315,53,588,1,496,71.25196020731796,45.500875697505755,379.2471640951763
20160228,200,67,106,15,653,68.08367158622646,45.187852864060616,539.7284755497129
